Country,Sex,Value,Time
Cyprus, Male,18.987,2014
Cyprus, Female,15.257,2014
Cyprus, Male,20.586,2013
Cyprus, Female,16.991,2013
Cyprus, Male,17.786,2012
Cyprus, Female,14.388,2012
Cyprus, Male,15.143,2011
Cyprus, Female,14.202,2011
Cyprus, Male,10.392,2010
Cyprus, Female,12.834,2010
Cyprus, Male,8.592,2009
Cyprus, Female,11.076,2009
Cyprus, Male,8.189,2008
Cyprus, Female,10.922,2008
Cyprus, Male,8.327,2007
Cyprus, Female,9.577,2007
Cyprus, Male,10.16,2006
Cyprus, Female,11.247,2006
Cyprus, Male,17.276,2005
Cyprus, Female,21.524,2005
Cyprus, Male,18.049,2004
Cyprus, Female,25.121,2004
Cyprus, Male,6.274,2003
Cyprus, Female,11.286,2003
Cyprus, Male,6.038,2002
Cyprus, Female,10.44,2002
Cyprus, Male,4.585,2001
Cyprus, Female,10.588,2001
Cyprus, Male,5.666,2000
Cyprus, Female,13.684,2000
Czechia, Male,4.419,2023
Czechia, Female,9.572,2023
Czechia, Male,5.877,2022
Czechia, Female,9.385,2022
Czechia, Male,4.896,2021
Czechia, Female,8.424,2021
Czechia, Male,4.333,2020
Czechia, Female,9.171,2020
Czechia, Male,3.41,2019
Czechia, Female,8.373,2019
Czechia, Male,3.627,2018
Czechia, Female,7.962,2018
Czechia, Male,4.48,2017
Czechia, Female,8.427,2017
Czechia, Male,5.667,2016
Czechia, Female,8.707,2016
Czechia, Male,5.769,2015
Czechia, Female,9.761,2015
Czechia, Male,6.674,2014
Czechia, Female,10.24,2014
Czechia, Male,7.909,2013
Czechia, Female,11.069,2013
Czechia, Male,8.425,2012
Czechia, Female,10.073,2012
Czechia, Male,7.573,2011
Czechia, Female,9.924,2011
Czechia, Male,7.661,2010
Czechia, Female,10.506,2010
Czechia, Male,7.317,2009
Czechia, Female,9.973,2009
Czechia, Male,4.888,2008
Czechia, Female,8.863,2008
Czechia, Male,5.008,2007
Czechia, Female,9.309,2007
Czechia, Male,7.601,2006
Czechia, Female,11.462,2006
Czechia, Male,11.304,2005
Czechia, Female,15.611,2005
Czechia, Male,11.929,2004
Czechia, Female,15.805,2004
Czechia, Male,11.22,2003
Czechia, Female,16.827,2003
Czechia, Male,11.402,2002
Czechia, Female,18.011,2002
Czechia, Male,59.628,2001
Czechia, Female,68.6,2001
Germany, Male,7.508,2023
Germany, Female,7.871,2023
Germany, Male,6.558,2022
Germany, Female,7.931,2022
Germany, Male,7.566,2021
Germany, Female,8.191,2021
Germany, Male,6.804,2020
Germany, Female,7.821,2020
Germany, Male,5.095,2019
Germany, Female,6.164,2019
Germany, Male,5.473,2018
Germany, Female,6.596,2018
Germany, Male,5.836,2017
Germany, Female,6.741,2017
Germany, Male,6.036,2016
Germany, Female,7.427,2016
Germany, Male,5.413,2015
Germany, Female,7.119,2015
Germany, Male,5.585,2014
Germany, Female,7.196,2014
Germany, Male,5.653,2013
Germany, Female,7.213,2013
Germany, Male,6.432,2012
Germany, Female,8.072,2012
Germany, Male,7.771,2011
Germany, Female,8.555,2011
Germany, Male,7.461,2010
Germany, Female,9.477,2010
Germany, Male,7.256,2009
Germany, Female,9.398,2009
Germany, Male,7.729,2008
Germany, Female,8.917,2008
Germany, Male,9.22,2007
Germany, Female,9.729,2007
Germany, Male,8.657,2006
Germany, Female,11.129,2006
Germany, Male,10.614,2005
Germany, Female,12.124,2005
Germany, Male,9.886,2004
Germany, Female,10.281,2004
Germany, Male,9.743,2003
Germany, Female,10.33,2003
Germany, Male,7.953,2002
Germany, Female,9.572,2002
Germany, Male,6.918,2001
Germany, Female,8.728,2001
Germany, Male,6.87,2000
Germany, Female,9.28,2000
Djibouti, Male,17.582,2017
Djibouti, Female,27.979,2017
Denmark, Male,7.28,2023
Denmark, Female,7.026,2023
Denmark, Male,6.559,2022
Denmark, Female,6.981,2022
Denmark, Male,7.075,2021
Denmark, Female,7.149,2021
Denmark, Male,7.714,2020
Denmark, Female,7.203,2020
Denmark, Male,7.987,2019
Denmark, Female,7.445,2019
Denmark, Male,7.761,2018
Denmark, Female,7.601,2018
Denmark, Male,7.532,2017
Denmark, Female,7.635,2017
Denmark, Male,7.497,2016
Denmark, Female,5.908,2016
Denmark, Male,7.13,2015
Denmark, Female,6.929,2015
Denmark, Male,6.804,2014
Denmark, Female,5.967,2014
Denmark, Male,6.893,2013
Denmark, Female,6.362,2013
Denmark, Male,7.36,2012
Denmark, Female,7.332,2012
Denmark, Male,7.194,2011
Denmark, Female,7.178,2011
Denmark, Male,7.483,2010
Denmark, Female,6.206,2010
Denmark, Male,7.032,2009
Denmark, Female,5.906,2009
Denmark, Male,5.3,2008
Denmark, Female,5.124,2008
Denmark, Male,4.787,2007
Denmark, Female,3.844,2007
Denmark, Male,3.449,2006
Denmark, Female,3.841,2006
Denmark, Male,3.595,2005
Denmark, Female,5.157,2005
Denmark, Male,4.952,2004
Denmark, Female,6.879,2004
Denmark, Male,5.915,2003
Denmark, Female,6.646,2003
Denmark, Male,4.579,2002
Denmark, Female,5.14,2002
Denmark, Male,4.241,2001
Denmark, Female,6.279,2001
Denmark, Male,3.919,2000
Denmark, Female,5.93,2000
Dominican Republic, Male,20.671,2023
Dominican Republic, Female,30.831,2023
Dominican Republic, Male,21.452,2022
Dominican Republic, Female,31.697,2022
Dominican Republic, Male,21.117,2021
Dominican Republic, Female,33.569,2021
Dominican Republic, Male,31.085,2020
Dominican Republic, Female,44.147,2020
Dominican Republic, Male,18.775,2019
Dominican Republic, Female,30.486,2019
Dominican Republic, Male,18.104,2018
Dominican Republic, Female,30.955,2018
Dominican Republic, Male,18.27,2017
Dominican Republic, Female,30.537,2017
Dominican Republic, Male,19.203,2016
Dominican Republic, Female,31.617,2016
Dominican Republic, Male,19.537,2015
Dominican Republic, Female,31.074,2015
Dominican Republic, Male,12.901,2014
Dominican Republic, Female,26.666,2014
Dominican Republic, Male,15.012,2013
Dominican Republic, Female,27.46,2013
Dominican Republic, Male,15.506,2012
Dominican Republic, Female,25.428,2012
Dominican Republic, Male,14.993,2011
Dominican Republic, Female,25.433,2011
Dominican Republic, Male,14.525,2010
Dominican Republic, Female,27.711,2010
Dominican Republic, Male,15.575,2009
Dominican Republic, Female,28.018,2009
Dominican Republic, Male,12.705,2008
Dominican Republic, Female,25.953,2008
Dominican Republic, Male,12.844,2007
Dominican Republic, Female,25.932,2007
Dominican Republic, Male,12.881,2006
Dominican Republic, Female,26.273,2006
Dominican Republic, Male,14.295,2005
Dominican Republic, Female,27.264,2005
Dominican Republic, Male,12.447,2004
Dominican Republic, Female,29.536,2004
Dominican Republic, Male,13.11,2003
Dominican Republic, Female,29.624,2003
Dominican Republic, Male,12.704,2002
Dominican Republic, Female,28.805,2002
Dominican Republic, Male,12.479,2001
Dominican Republic, Female,29.579,2001
Dominican Republic, Male,10.995,2000
Dominican Republic, Female,28.516,2000
Algeria, Male,10.94,2017
Algeria, Female,31.69,2017
Algeria, Male,10.8,2015
Algeria, Female,32.1,2015
Algeria, Male,11.4,2014
Algeria, Female,34.7,2014
Algeria, Male,8.8,2013
Algeria, Female,34.6,2013
Algeria, Male,10.8,2012
Algeria, Female,34.8,2012
Algeria, Male,15.0,2011
Algeria, Female,37.4,2011
Algeria, Male,10.76,2010
Algeria, Female,39.06,2010
Algeria, Male,11.23,2009
Algeria, Female,39.93,2009
Ecuador, Male,11.091,2024
Ecuador, Female,27.98,2024
Ecuador, Male,11.288,2023
Ecuador, Female,26.331,2023
Ecuador, Male,10.547,2022
Ecuador, Female,26.279,2022
Ecuador, Male,10.592,2021
Ecuador, Female,27.162,2021
Ecuador, Male,9.965,2019
Ecuador, Female,25.815,2019
Ecuador, Male,9.826,2018
Ecuador, Female,26.054,2018
Ecuador, Male,9.267,2017
Ecuador, Female,25.982,2017
Ecuador, Male,10.236,2016
Ecuador, Female,26.682,2016
Ecuador, Male,10.5,2015
Ecuador, Female,29.264,2015
Ecuador, Male,10.808,2014
Ecuador, Female,30.005,2014
Ecuador, Male,9.375,2013
Ecuador, Female,26.01,2013
Ecuador, Male,9.128,2012
Ecuador, Female,24.46,2012
Ecuador, Male,8.317,2011
Ecuador, Female,24.9,2011
Ecuador, Male,8.196,2010
Ecuador, Female,23.615,2010
Ecuador, Male,8.602,2009
Ecuador, Female,24.725,2009
Ecuador, Male,7.853,2008
Ecuador, Female,24.918,2008
Ecuador, Male,7.668,2007
Ecuador, Female,25.506,2007
Ecuador, Male,7.574,2006
Ecuador, Female,27.039,2006
Ecuador, Male,7.907,2005
Ecuador, Female,27.614,2005
Ecuador, Male,9.486,2004
Ecuador, Female,27.675,2004
Ecuador, Male,11.876,2003
Ecuador, Female,30.689,2003
Ecuador, Male,8.801,2001
Ecuador, Female,27.322,2001
Ecuador, Male,10.405,2000
Ecuador, Female,31.521,2000
Egypt, Male,14.616,2023
Egypt, Female,36.166,2023
Egypt, Male,15.833,2022
Egypt, Female,40.117,2022
Egypt, Male,16.749,2021
Egypt, Female,42.158,2021
Egypt, Male,17.178,2020
Egypt, Female,43.93,2020
Egypt, Male,16.438,2019
Egypt, Female,40.345,2019
Egypt, Male,18.599,2018
Egypt, Female,36.602,2018
Egypt, Male,19.583,2017
Egypt, Female,34.996,2017
Egypt, Male,19.879,2016
Egypt, Female,35.69,2016
Egypt, Male,19.762,2015
Egypt, Female,35.809,2015
Egypt, Male,17.026,2014
Egypt, Female,38.007,2014
Egypt, Male,17.921,2013
Egypt, Female,41.113,2013
Egypt, Male,19.614,2012
Egypt, Female,45.675,2012
Egypt, Male,17.954,2011
Egypt, Female,48.471,2011
Egypt, Male,15.795,2010
Egypt, Female,52.008,2010
Egypt, Male,16.197,2009
Egypt, Female,47.008,2009
Egypt, Male,15.679,2008
Egypt, Female,46.934,2008
Spain, Male,11.756,2024
Spain, Female,10.728,2024
Spain, Male,9.635,2023
Spain, Female,8.945,2023
Spain, Male,9.261,2022
Spain, Female,9.178,2022
Spain, Male,13.104,2021
Spain, Female,10.2,2021
Spain, Male,15.089,2020
Spain, Female,12.2,2020
Spain, Male,11.959,2019
Spain, Female,11.187,2019
Spain, Male,12.46,2018
Spain, Female,11.193,2018
Spain, Male,12.62,2017
Spain, Female,11.658,2017
Spain, Male,14.273,2016
Spain, Female,13.29,2016
Spain, Male,16.062,2015
Spain, Female,13.064,2015
Spain, Male,16.924,2014
Spain, Female,14.528,2014
Spain, Male,18.979,2013
Spain, Female,16.783,2013
Spain, Male,17.542,2012
Spain, Female,16.093,2012
Spain, Male,18.647,2011
Spain, Female,16.482,2011
Spain, Male,18.774,2010
Spain, Female,15.406,2010
Spain, Male,18.559,2009
Spain, Female,16.184,2009
Spain, Male,13.314,2008
Spain, Female,13.168,2008
Spain, Male,9.435,2007
Spain, Female,12.348,2007
Spain, Male,9.847,2006
Spain, Female,12.449,2006
Spain, Male,11.119,2005
Spain, Female,14.902,2005
Spain, Male,10.312,2004
Spain, Female,13.286,2004
Spain, Male,9.961,2003
Spain, Female,13.505,2003
Spain, Male,9.33,2002
Spain, Female,13.728,2002
Spain, Male,8.986,2001
Spain, Female,12.807,2001
Spain, Male,9.164,2000
Spain, Female,13.114,2000
Estonia, Male,12.005,2023
Estonia, Female,7.216,2023
Estonia, Male,13.607,2022
Estonia, Female,7.842,2022
Estonia, Male,12.12,2021
Estonia, Female,9.722,2021
Estonia, Male,8.611,2020
Estonia, Female,9.796,2020
Estonia, Male,7.958,2019
Estonia, Female,7.762,2019
Estonia, Male,11.08,2018
Estonia, Female,9.611,2018
Estonia, Male,9.284,2017
Estonia, Female,10.773,2017
Estonia, Male,7.35,2016
Estonia, Female,11.804,2016
Estonia, Male,9.818,2015
Estonia, Female,13.17,2015
Estonia, Male,11.861,2014
Estonia, Female,11.635,2014
Estonia, Male,10.835,2013
Estonia, Female,11.817,2013
Estonia, Male,11.222,2012
Estonia, Female,13.197,2012
Estonia, Male,11.762,2011
Estonia, Female,11.365,2011
Estonia, Male,14.578,2010
Estonia, Female,13.452,2010
Estonia, Male,14.439,2009
Estonia, Female,14.495,2009
Estonia, Male,8.495,2008
Estonia, Female,9.709,2008
Estonia, Male,8.755,2007
Estonia, Female,10.056,2007
Estonia, Male,6.563,2006
Estonia, Female,11.361,2006
Estonia, Male,7.859,2005
Estonia, Female,14.136,2005
Estonia, Male,13.556,2004
Estonia, Female,16.771,2004
Estonia, Male,10.518,2003
Estonia, Female,13.757,2003
Estonia, Male,6.913,2002
Estonia, Female,14.247,2002
Estonia, Male,16.265,2001
Estonia, Female,21.816,2001
Estonia, Male,17.631,2000
Estonia, Female,17.309,2000
Ethiopia, Male,9.869,2021
Ethiopia, Female,24.875,2021
Ethiopia, Male,5.663,2013
Ethiopia, Female,15.127,2013
Finland, Male,10.389,2023
Finland, Female,7.274,2023
Finland, Male,8.851,2022
Finland, Female,7.276,2022
Finland, Male,9.754,2021
Finland, Female,7.232,2021
Finland, Male,10.257,2020
Finland, Female,8.456,2020
Finland, Male,7.468,2019
Finland, Female,7.303,2019
Finland, Male,7.578,2018
Finland, Female,7.915,2018
Finland, Male,9.454,2017
Finland, Female,8.315,2017
Finland, Male,9.871,2016
Finland, Female,8.603,2016
Finland, Male,12.158,2015
Finland, Female,9.044,2015
Finland, Male,11.009,2014
Finland, Female,8.701,2014
Finland, Male,10.679,2013
Finland, Female,8.139,2013
Finland, Male,8.299,2012
Finland, Female,7.13,2012
Finland, Male,8.425,2011
Finland, Female,8.37,2011
Finland, Male,9.335,2010
Finland, Female,7.966,2010
Finland, Male,10.938,2009
Finland, Female,8.014,2009
Finland, Male,8.278,2008
Finland, Female,8.048,2008
Finland, Male,6.184,2007
Finland, Female,8.526,2007
Finland, Male,7.451,2006
Finland, Female,8.73,2006
Finland, Male,8.055,2005
Finland, Female,7.741,2005
Finland, Male,9.31,2004
Finland, Female,10.333,2004
Finland, Male,10.795,2003
Finland, Female,12.066,2003
Finland, Male,8.595,2002
Finland, Female,8.391,2002
Finland, Male,8.233,2001
Finland, Female,9.354,2001
Finland, Male,9.536,2000
Finland, Female,10.647,2000
Fiji, Male,10.828,2016
Fiji, Female,29.592,2016
Fiji, Male,11.43,2014
Fiji, Female,27.32,2014
Fiji, Male,10.027,2011
Fiji, Female,27.672,2011
Fiji, Male,8.964,2005
Fiji, Female,32.851,2005
"Falkland Islands, Malvinas", Male,2.55,2012
"Falkland Islands, Malvinas", Female,3.97,2012
France, Male,13.162,2023
France, Female,10.39,2023
France, Male,12.823,2022
France, Female,10.244,2022
France, Male,12.534,2021
France, Female,10.394,2021
France, Male,13.206,2020
France, Female,12.183,2020
France, Male,13.166,2019
France, Female,12.056,2019
France, Male,14.13,2018
France, Female,12.01,2018
France, Male,14.301,2017
France, Female,12.525,2017
France, Male,14.337,2016
France, Female,13.535,2016
France, Male,14.79,2015
France, Female,13.133,2015
France, Male,14.124,2014
France, Female,12.862,2014
France, Male,13.649,2013
France, Female,13.215,2013
France, Male,13.258,2012
France, Female,12.421,2012
France, Male,12.018,2011
France, Female,12.818,2011
France, Male,12.704,2010
France, Female,13.051,2010
France, Male,14.801,2009
France, Female,13.867,2009
France, Male,10.594,2008
France, Female,11.142,2008
France, Male,10.343,2007
France, Female,11.656,2007
France, Male,10.689,2006
France, Female,12.883,2006
France, Male,10.643,2005
France, Female,12.063,2005
France, Male,10.281,2004
France, Female,11.095,2004
France, Male,8.703,2003
France, Female,10.339,2003
France, Male,9.263,2002
France, Female,11.445,2002
France, Male,8.25,2001
France, Female,11.477,2001
France, Male,8.843,2000
France, Female,11.462,2000
Micronesia (Federated States of), Male,23.776,2014
Micronesia (Federated States of), Female,33.615,2014
United Kingdom of Great Britain and Northern Ireland, Male,13.459,2023
United Kingdom of Great Britain and Northern Ireland, Female,12.122,2023
United Kingdom of Great Britain and Northern Ireland, Male,12.521,2022
United Kingdom of Great Britain and Northern Ireland, Female,11.07,2022
United Kingdom of Great Britain and Northern Ireland, Male,12.287,2021
United Kingdom of Great Britain and Northern Ireland, Female,10.49,2021
United Kingdom of Great Britain and Northern Ireland, Male,13.264,2020
United Kingdom of Great Britain and Northern Ireland, Female,11.916,2020
United Kingdom of Great Britain and Northern Ireland, Male,12.508,2019
United Kingdom of Great Britain and Northern Ireland, Female,12.155,2019
United Kingdom of Great Britain and Northern Ireland, Male,11.659,2018
United Kingdom of Great Britain and Northern Ireland, Female,13.037,2018
United Kingdom of Great Britain and Northern Ireland, Male,12.255,2017
United Kingdom of Great Britain and Northern Ireland, Female,12.267,2017
United Kingdom of Great Britain and Northern Ireland, Male,12.252,2016
United Kingdom of Great Britain and Northern Ireland, Female,13.15,2016
United Kingdom of Great Britain and Northern Ireland, Male,11.722,2015
United Kingdom of Great Britain and Northern Ireland, Female,14.105,2015
United Kingdom of Great Britain and Northern Ireland, Male,12.897,2014
United Kingdom of Great Britain and Northern Ireland, Female,15.119,2014
United Kingdom of Great Britain and Northern Ireland, Male,14.844,2013
United Kingdom of Great Britain and Northern Ireland, Female,15.966,2013
United Kingdom of Great Britain and Northern Ireland, Male,15.485,2012
United Kingdom of Great Britain and Northern Ireland, Female,16.916,2012
United Kingdom of Great Britain and Northern Ireland, Male,15.761,2011
United Kingdom of Great Britain and Northern Ireland, Female,17.38,2011
United Kingdom of Great Britain and Northern Ireland, Male,15.04,2010
United Kingdom of Great Britain and Northern Ireland, Female,17.346,2010
United Kingdom of Great Britain and Northern Ireland, Male,14.772,2009
United Kingdom of Great Britain and Northern Ireland, Female,17.019,2009
United Kingdom of Great Britain and Northern Ireland, Male,12.878,2008
United Kingdom of Great Britain and Northern Ireland, Female,16.223,2008
United Kingdom of Great Britain and Northern Ireland, Male,12.653,2007
United Kingdom of Great Britain and Northern Ireland, Female,15.934,2007
United Kingdom of Great Britain and Northern Ireland, Male,12.729,2006
United Kingdom of Great Britain and Northern Ireland, Female,15.883,2006
United Kingdom of Great Britain and Northern Ireland, Male,12.2,2005
United Kingdom of Great Britain and Northern Ireland, Female,15.611,2005
United Kingdom of Great Britain and Northern Ireland, Male,8.073,2004
United Kingdom of Great Britain and Northern Ireland, Female,13.059,2004
United Kingdom of Great Britain and Northern Ireland, Male,8.637,2003
United Kingdom of Great Britain and Northern Ireland, Female,13.572,2003
United Kingdom of Great Britain and Northern Ireland, Male,9.187,2002
United Kingdom of Great Britain and Northern Ireland, Female,12.915,2002
United Kingdom of Great Britain and Northern Ireland, Male,8.444,2001
United Kingdom of Great Britain and Northern Ireland, Female,12.932,2001
United Kingdom of Great Britain and Northern Ireland, Male,8.329,2000
United Kingdom of Great Britain and Northern Ireland, Female,13.048,2000
Georgia, Male,23.575,2020
Georgia, Female,26.366,2020
Georgia, Male,23.33,2019
Georgia, Female,29.061,2019
Georgia, Male,23.229,2018
Georgia, Female,30.988,2018
Georgia, Male,21.229,2017
Georgia, Female,28.672,2017
Georgia, Male,22.465,2016
Georgia, Female,31.695,2016
Georgia, Male,21.945,2015
Georgia, Female,33.517,2015
Georgia, Male,24.852,2014
Georgia, Female,32.964,2014
Georgia, Male,25.91,2013
Georgia, Female,36.004,2013
Georgia, Male,25.779,2012
Georgia, Female,39.157,2012
Ghana, Male,25.242,2022
Ghana, Female,29.803,2022
Ghana, Male,18.363,2021
Ghana, Female,27.069,2021
Ghana, Male,20.759,2017
Ghana, Female,25.253,2017
Ghana, Male,18.507,2015
Ghana, Female,31.332,2015
Ghana, Male,10.889,2013
Ghana, Female,17.098,2013
Ghana, Male,16.811,2010
Ghana, Female,23.545,2010
Ghana, Male,22.554,2006
Ghana, Female,31.203,2006
Ghana, Male,27.478,2000
Ghana, Female,33.198,2000
Guinea, Male,24.845,2019
Guinea, Female,41.492,2019
Guinea, Male,17.298,2002
Guinea, Female,30.735,2002
Gambia, Male,40.971,2023
Gambia, Female,38.84,2023
Gambia, Male,28.463,2018
Gambia, Female,29.468,2018
Gambia, Male,23.82,2012
Gambia, Female,42.612,2012
Guinea-Bissau, Male,11.198,2022
Guinea-Bissau, Female,15.173,2022
Guinea-Bissau, Male,13.172,2019
Guinea-Bissau, Female,25.286,2019
Guinea-Bissau, Male,14.662,2018
Guinea-Bissau, Female,28.192,2018
Greece, Male,12.63,2023
Greece, Female,12.378,2023
Greece, Male,10.659,2022
Greece, Female,12.053,2022
Greece, Male,12.071,2021
Greece, Female,12.025,2021
Greece, Male,13.416,2020
Greece, Female,13.642,2020
Greece, Male,12.837,2019
Greece, Female,13.115,2019
Greece, Male,14.756,2018
Greece, Female,14.619,2018
Greece, Male,15.583,2017
Greece, Female,16.184,2017
Greece, Male,16.296,2016
