Country,Time, Female, Male
Slovenia,2019,8.136,6.047
Slovenia,2020,8.533,6.929
Slovenia,2021,6.371,6.802
Slovenia,2022,9.07,7.48
Slovenia,2023,7.484,7.082
Solomon Islands,2013,8.944,5.096
Somalia,2019,49.728,37.23
South Africa,2000,35.883,27.782
South Africa,2001,39.642,29.772
South Africa,2002,41.069,30.38
South Africa,2003,42.115,31.085
South Africa,2004,41.12,29.733
South Africa,2005,39.463,29.424
South Africa,2006,38.67,28.245
South Africa,2007,37.819,27.696
South Africa,2013,34.703,29.256
South Africa,2014,33.89,28.759
South Africa,2015,33.071,27.948
South Africa,2016,33.875,28.588
South Africa,2017,33.817,28.228
South Africa,2018,34.152,28.986
South Africa,2019,34.276,30.653
South Africa,2020,33.82,30.983
South Africa,2021,34.639,31.246
South Africa,2022,36.64,33.741
South Africa,2023,35.506,32.453
South Africa,2024,35.606,33.618
South America,2005,28.219,13.593
South America,2006,27.725,12.992
South America,2007,27.164,12.907
South America,2008,26.219,12.662
South America,2009,25.962,13.026
South America,2010,25.302,12.744
South America,2011,25.438,12.752
South America,2012,25.975,13.097
South America,2013,26.179,13.602
South America,2014,26.321,13.655
South America,2015,27.184,14.566
South America,2016,27.231,15.762
South America,2017,27.9,16.368
South America,2018,27.704,16.432
South America,2019,27.237,16.378
South America,2020,30.064,19.699
South America,2021,27.339,17.01
South America,2022,25.366,15.638
South America,2023,24.975,15.452
South America,2024,24.912,15.39
South America,2025,24.842,15.324
South America,2026,24.776,15.263
South Sudan,2008,32.283,25.725
South-Eastern Asia,2005,28.665,16.28
South-Eastern Asia,2006,28.18,15.755
South-Eastern Asia,2007,27.992,15.549
South-Eastern Asia,2008,27.391,14.818
South-Eastern Asia,2009,27.331,14.758
South-Eastern Asia,2010,26.392,14.328
South-Eastern Asia,2011,26.021,13.928
South-Eastern Asia,2012,25.451,13.1
South-Eastern Asia,2013,25.364,13.563
South-Eastern Asia,2014,24.612,13.334
South-Eastern Asia,2015,24.411,13.973
South-Eastern Asia,2016,24.383,13.559
South-Eastern Asia,2017,23.762,13.267
South-Eastern Asia,2018,22.717,12.932
South-Eastern Asia,2019,22.101,13.006
South-Eastern Asia,2020,22.804,15.018
South-Eastern Asia,2021,21.58,15.161
South-Eastern Asia,2022,20.159,13.369
South-Eastern Asia,2023,19.768,12.948
South-Eastern Asia,2024,19.821,12.962
South-Eastern Asia,2025,19.881,12.978
South-Eastern Asia,2026,19.946,12.997
South-Eastern Asia and the Pacific,2005,28.27,16.219
South-Eastern Asia and the Pacific,2006,27.792,15.724
South-Eastern Asia and the Pacific,2007,27.613,15.521
South-Eastern Asia and the Pacific,2008,27.037,14.832
South-Eastern Asia and the Pacific,2009,27.029,14.852
South-Eastern Asia and the Pacific,2010,26.118,14.468
South-Eastern Asia and the Pacific,2011,25.752,14.061
South-Eastern Asia and the Pacific,2012,25.174,13.268
South-Eastern Asia and the Pacific,2013,25.114,13.713
South-Eastern Asia and the Pacific,2014,24.347,13.472
South-Eastern Asia and the Pacific,2015,24.137,14.064
South-Eastern Asia and the Pacific,2016,24.068,13.641
South-Eastern Asia and the Pacific,2017,23.465,13.369
South-Eastern Asia and the Pacific,2018,22.477,13.055
South-Eastern Asia and the Pacific,2019,21.867,13.103
South-Eastern Asia and the Pacific,2020,22.584,15.063
South-Eastern Asia and the Pacific,2021,21.363,15.15
South-Eastern Asia and the Pacific,2022,19.995,13.422
South-Eastern Asia and the Pacific,2023,19.632,13.029
South-Eastern Asia and the Pacific,2024,19.684,13.045
South-Eastern Asia and the Pacific,2025,19.741,13.063
South-Eastern Asia and the Pacific,2026,19.803,13.084
South-Eastern Asia and the Pacific: High income,2005,12.766,9.797
South-Eastern Asia and the Pacific: High income,2006,12.109,9.611
South-Eastern Asia and the Pacific: High income,2007,12.001,9.152
South-Eastern Asia and the Pacific: High income,2008,11.731,8.935
South-Eastern Asia and the Pacific: High income,2009,13.031,10.67
South-Eastern Asia and the Pacific: High income,2010,12.212,10.761
South-Eastern Asia and the Pacific: High income,2011,11.96,9.96
South-Eastern Asia and the Pacific: High income,2012,11.147,9.792
South-Eastern Asia and the Pacific: High income,2013,11.977,10.019
South-Eastern Asia and the Pacific: High income,2014,10.89,9.666
South-Eastern Asia and the Pacific: High income,2015,10.594,9.614
South-Eastern Asia and the Pacific: High income,2016,9.917,9.112
South-Eastern Asia and the Pacific: High income,2017,9.901,9.479
South-Eastern Asia and the Pacific: High income,2018,10.081,9.606
South-Eastern Asia and the Pacific: High income,2019,9.576,9.225
South-Eastern Asia and the Pacific: High income,2020,11.094,10.845
South-Eastern Asia and the Pacific: High income,2021,9.483,9.594
South-Eastern Asia and the Pacific: High income,2022,8.872,9.034
South-Eastern Asia and the Pacific: High income,2023,9.1,9.1
South-Eastern Asia and the Pacific: High income,2024,9.167,9.141
South-Eastern Asia and the Pacific: High income,2025,9.234,9.183
South-Eastern Asia and the Pacific: High income,2026,9.3,9.225
South-Eastern Asia and the Pacific: Lower-middle income,2005,22.535,13.023
South-Eastern Asia and the Pacific: Lower-middle income,2006,22.648,13.338
South-Eastern Asia and the Pacific: Lower-middle income,2007,22.752,13.553
South-Eastern Asia and the Pacific: Lower-middle income,2008,22.996,13.184
South-Eastern Asia and the Pacific: Lower-middle income,2009,23.006,13.098
South-Eastern Asia and the Pacific: Lower-middle income,2010,22.554,13.002
South-Eastern Asia and the Pacific: Lower-middle income,2011,22.555,12.707
South-Eastern Asia and the Pacific: Lower-middle income,2012,23.482,13.637
South-Eastern Asia and the Pacific: Lower-middle income,2013,23.559,13.896
South-Eastern Asia and the Pacific: Lower-middle income,2014,23.184,13.642
South-Eastern Asia and the Pacific: Lower-middle income,2015,22.931,13.848
South-Eastern Asia and the Pacific: Lower-middle income,2016,22.919,13.172
South-Eastern Asia and the Pacific: Lower-middle income,2017,22.524,13.031
South-Eastern Asia and the Pacific: Lower-middle income,2018,20.318,11.874
South-Eastern Asia and the Pacific: Lower-middle income,2019,20.618,12.664
South-Eastern Asia and the Pacific: Lower-middle income,2020,21.529,14.735
South-Eastern Asia and the Pacific: Lower-middle income,2021,19.93,14.035
South-Eastern Asia and the Pacific: Lower-middle income,2022,16.415,11.037
South-Eastern Asia and the Pacific: Lower-middle income,2023,16.512,11.212
South-Eastern Asia and the Pacific: Lower-middle income,2024,16.572,11.255
South-Eastern Asia and the Pacific: Lower-middle income,2025,16.638,11.3
South-Eastern Asia and the Pacific: Lower-middle income,2026,16.7,11.344
South-Eastern Asia and the Pacific: Upper-middle income,2005,34.238,19.355
South-Eastern Asia and the Pacific: Upper-middle income,2006,33.355,18.191
South-Eastern Asia and the Pacific: Upper-middle income,2007,33.015,17.682
South-Eastern Asia and the Pacific: Upper-middle income,2008,31.775,16.713
South-Eastern Asia and the Pacific: Upper-middle income,2009,31.702,16.707
South-Eastern Asia and the Pacific: Upper-middle income,2010,30.404,16.048
South-Eastern Asia and the Pacific: Upper-middle income,2011,29.712,15.581
South-Eastern Asia and the Pacific: Upper-middle income,2012,27.816,13.234
South-Eastern Asia and the Pacific: Upper-middle income,2013,27.561,13.861
South-Eastern Asia and the Pacific: Upper-middle income,2014,26.475,13.644
South-Eastern Asia and the Pacific: Upper-middle income,2015,26.312,14.626
South-Eastern Asia and the Pacific: Upper-middle income,2016,26.246,14.426
South-Eastern Asia and the Pacific: Upper-middle income,2017,25.411,13.983
South-Eastern Asia and the Pacific: Upper-middle income,2018,25.364,14.329
South-Eastern Asia and the Pacific: Upper-middle income,2019,23.958,13.795
South-Eastern Asia and the Pacific: Upper-middle income,2020,24.426,15.687
South-Eastern Asia and the Pacific: Upper-middle income,2021,23.548,16.532
South-Eastern Asia and the Pacific: Upper-middle income,2022,23.975,15.772
South-Eastern Asia and the Pacific: Upper-middle income,2023,23.192,14.883
South-Eastern Asia and the Pacific: Upper-middle income,2024,23.25,14.884
South-Eastern Asia and the Pacific: Upper-middle income,2025,23.302,14.88
South-Eastern Asia and the Pacific: Upper-middle income,2026,23.361,14.88
Southern Africa,2005,40.05,29.726
Southern Africa,2006,39.268,28.605
Southern Africa,2007,38.414,28.023
Southern Africa,2008,37.9,28.126
Southern Africa,2009,37.399,28.767
Southern Africa,2010,37.787,29.9
Southern Africa,2011,36.278,28.745
Southern Africa,2012,36.009,28.968
Southern Africa,2013,35.363,29.134
Southern Africa,2014,34.483,28.721
Southern Africa,2015,33.859,28.031
Southern Africa,2016,34.668,28.603
Southern Africa,2017,34.491,28.328
Southern Africa,2018,34.649,29.003
Southern Africa,2019,34.693,30.425
Southern Africa,2020,34.603,31.06
Southern Africa,2021,35.244,30.993
Southern Africa,2022,36.934,33.252
Southern Africa,2023,35.953,32.174
Southern Africa,2024,35.925,32.121
Southern Africa,2025,35.895,32.069
Southern Africa,2026,35.864,32.017
Southern Asia,2005,53.052,10.502
Southern Asia,2006,53.062,10.676
Southern Asia,2007,52.378,10.651
Southern Asia,2008,51.451,10.781
Southern Asia,2009,50.675,10.931
Southern Asia,2010,49.875,10.878
Southern Asia,2011,48.801,10.252
Southern Asia,2012,47.853,10.126
Southern Asia,2013,47.897,10.577
Southern Asia,2014,47.781,11.085
Southern Asia,2015,47.5,11.617
Southern Asia,2016,47.362,12.278
Southern Asia,2017,46.989,13.089
Southern Asia,2018,46.936,13.979
Southern Asia,2019,46.161,13.742
Southern Asia,2020,47.387,16.98
Southern Asia,2021,46.07,14.173
Southern Asia,2022,44.976,12.192
Southern Asia,2023,42.433,11.526
Southern Asia,2024,42.585,11.518
Southern Asia,2025,42.748,11.514
Southern Asia,2026,42.915,11.514
Southern Asia: Lower-middle income,2005,52.845,10.399
Southern Asia: Lower-middle income,2006,52.849,10.572
Southern Asia: Lower-middle income,2007,52.151,10.545
Southern Asia: Lower-middle income,2008,51.202,10.674
Southern Asia: Lower-middle income,2009,50.403,10.824
Southern Asia: Lower-middle income,2010,49.58,10.767
Southern Asia: Lower-middle income,2011,48.473,10.126
Southern Asia: Lower-middle income,2012,47.493,9.997
Southern Asia: Lower-middle income,2013,47.525,10.456
Southern Asia: Lower-middle income,2014,47.394,10.973
Southern Asia: Lower-middle income,2015,47.087,11.495
Southern Asia: Lower-middle income,2016,46.928,12.151
Southern Asia: Lower-middle income,2017,46.528,12.962
Southern Asia: Lower-middle income,2018,46.46,13.873
Southern Asia: Lower-middle income,2019,45.656,13.634
Southern Asia: Lower-middle income,2020,46.716,16.609
Southern Asia: Lower-middle income,2021,45.391,13.746
Southern Asia: Lower-middle income,2022,44.059,11.771
Southern Asia: Lower-middle income,2023,41.442,11.084
Southern Asia: Lower-middle income,2024,41.576,11.075
Southern Asia: Lower-middle income,2025,41.721,11.072
Southern Asia: Lower-middle income,2026,41.869,11.071
Southern Europe,2005,18.564,15.284
Southern Europe,2006,17.305,14.531
Southern Europe,2007,16.507,13.976
Southern Europe,2008,16.814,14.729
Southern Europe,2009,17.914,17.278
Southern Europe,2010,17.982,18.514
Southern Europe,2011,18.729,19.101
Southern Europe,2012,19.164,19.771
Southern Europe,2013,19.631,20.935
Southern Europe,2014,18.862,20.214
Southern Europe,2015,17.925,19.283
Southern Europe,2016,16.963,17.668
Southern Europe,2017,16.427,16.799
Southern Europe,2018,15.757,15.937
Southern Europe,2019,14.852,15.012
Southern Europe,2020,15.481,16.563
Southern Europe,2021,14.828,15.717
Southern Europe,2022,12.666,12.804
Southern Europe,2023,11.174,12.085
Southern Europe,2024,11.184,12.096
Southern Europe,2025,11.191,12.106
Southern Europe,2026,11.199,12.117
Spain,2000,13.114,9.164
Spain,2001,12.807,8.986
Spain,2002,13.728,9.33
Spain,2003,13.505,9.961
Spain,2004,13.286,10.312
Spain,2005,14.902,11.119
Spain,2006,12.449,9.847
Spain,2007,12.348,9.435
Spain,2008,13.168,13.314
Spain,2009,16.184,18.559
Spain,2010,15.406,18.774
Spain,2011,16.482,18.647
Spain,2012,16.093,17.542
Spain,2013,16.783,18.979
Spain,2014,14.528,16.924
Spain,2015,13.064,16.062
Spain,2016,13.29,14.273
Spain,2017,11.658,12.62
Spain,2018,11.193,12.46
Spain,2019,11.187,11.959
Spain,2020,12.2,15.089
Spain,2021,10.2,13.104
Spain,2022,9.178,9.261
Spain,2023,8.945,9.635
Spain,2024,10.728,11.756
Sri Lanka,2010,35.053,17.523
Sri Lanka,2011,36.376,15.988
Sri Lanka,2013,36.673,18.852
Sri Lanka,2014,38.38,20.167
Sri Lanka,2015,35.241,17.411
Sri Lanka,2016,35.401,18.069
Sri Lanka,2017,32.157,16.775
Sri Lanka,2018,31.06,17.052
Sri Lanka,2019,28.969,13.335
Sri Lanka,2020,27.504,15.331
Sri Lanka,2021,24.202,14.363
Sri Lanka,2022,22.321,13.535
Sub-Saharan Africa,2005,25.809,15.27
Sub-Saharan Africa,2006,25.645,15.093
Sub-Saharan Africa,2007,25.452,14.958
Sub-Saharan Africa,2008,25.338,14.911
Sub-Saharan Africa,2009,25.293,15.0
Sub-Saharan Africa,2010,25.396,15.12
Sub-Saharan Africa,2011,25.338,14.933
Sub-Saharan Africa,2012,25.495,14.932
Sub-Saharan Africa,2013,25.601,14.879
Sub-Saharan Africa,2014,26.078,15.262
Sub-Saharan Africa,2015,26.406,15.532
Sub-Saharan Africa,2016,26.961,16.044
Sub-Saharan Africa,2017,27.212,16.415
Sub-Saharan Africa,2018,27.477,16.682
Sub-Saharan Africa,2019,27.86,17.091
Sub-Saharan Africa,2020,28.735,17.681
Sub-Saharan Africa,2021,27.754,17.179
Sub-Saharan Africa,2022,27.259,16.946
Sub-Saharan Africa,2023,26.961,16.862
Sub-Saharan Africa,2024,26.943,16.834
Sub-Saharan Africa,2025,26.907,16.795
Sub-Saharan Africa,2026,26.876,16.763
Sub-Saharan Africa: Low income,2005,24.758,14.215
Sub-Saharan Africa: Low income,2006,24.813,14.195
Sub-Saharan Africa: Low income,2007,24.818,14.139
Sub-Saharan Africa: Low income,2008,24.837,14.103
Sub-Saharan Africa: Low income,2009,24.926,14.132
Sub-Saharan Africa: Low income,2010,24.987,14.123
Sub-Saharan Africa: Low income,2011,24.92,13.946
Sub-Saharan Africa: Low income,2012,25.24,14.063
Sub-Saharan Africa: Low income,2013,25.268,14.06
Sub-Saharan Africa: Low income,2014,26.207,14.743
Sub-Saharan Africa: Low income,2015,26.81,15.226
Sub-Saharan Africa: Low income,2016,28.093,16.336
Sub-Saharan Africa: Low income,2017,28.657,16.869
Sub-Saharan Africa: Low income,2018,29.096,17.342
Sub-Saharan Africa: Low income,2019,29.61,17.89
Sub-Saharan Africa: Low income,2020,30.813,18.732
Sub-Saharan Africa: Low income,2021,29.921,18.557
Sub-Saharan Africa: Low income,2022,29.418,18.382
Sub-Saharan Africa: Low income,2023,29.428,18.363
Sub-Saharan Africa: Low income,2024,29.436,18.361
Sub-Saharan Africa: Low income,2025,29.414,18.339
Sub-Saharan Africa: Low income,2026,29.394,18.323
Sub-Saharan Africa: Lower-middle income,2005,24.354,13.735
Sub-Saharan Africa: Lower-middle income,2006,24.163,13.624
Sub-Saharan Africa: Lower-middle income,2007,23.955,13.534
Sub-Saharan Africa: Lower-middle income,2008,23.828,13.504
Sub-Saharan Africa: Lower-middle income,2009,23.793,13.618
Sub-Saharan Africa: Lower-middle income,2010,23.947,13.765
Sub-Saharan Africa: Lower-middle income,2011,24.177,13.797
Sub-Saharan Africa: Lower-middle income,2012,24.292,13.724
Sub-Saharan Africa: Lower-middle income,2013,24.62,13.668
Sub-Saharan Africa: Lower-middle income,2014,24.885,13.939
Sub-Saharan Africa: Lower-middle income,2015,25.108,14.181
Sub-Saharan Africa: Lower-middle income,2016,24.961,14.189
Sub-Saharan Africa: Lower-middle income,2017,24.997,14.567
Sub-Saharan Africa: Lower-middle income,2018,25.128,14.625
Sub-Saharan Africa: Lower-middle income,2019,25.444,14.826
Sub-Saharan Africa: Lower-middle income,2020,26.125,15.202
Sub-Saharan Africa: Lower-middle income,2021,24.889,14.37
Sub-Saharan Africa: Lower-middle income,2022,24.19,13.859
Sub-Saharan Africa: Lower-middle income,2023,23.686,13.858
Sub-Saharan Africa: Lower-middle income,2024,23.662,13.846
Sub-Saharan Africa: Lower-middle income,2025,23.634,13.83
Sub-Saharan Africa: Lower-middle income,2026,23.61,13.817
Sub-Saharan Africa: Upper-middle income,2005,39.619,29.308
Sub-Saharan Africa: Upper-middle income,2006,38.675,28.133
Sub-Saharan Africa: Upper-middle income,2007,37.744,27.548
Sub-Saharan Africa: Upper-middle income,2008,37.262,27.64
Sub-Saharan Africa: Upper-middle income,2009,36.744,28.295
Sub-Saharan Africa: Upper-middle income,2010,37.118,29.43
Sub-Saharan Africa: Upper-middle income,2011,35.598,28.269
Sub-Saharan Africa: Upper-middle income,2012,35.323,28.493
Sub-Saharan Africa: Upper-middle income,2013,34.677,28.623
Sub-Saharan Africa: Upper-middle income,2014,33.784,28.215
Sub-Saharan Africa: Upper-middle income,2015,33.139,27.538
Sub-Saharan Africa: Upper-middle income,2016,33.962,28.089
Sub-Saharan Africa: Upper-middle income,2017,33.764,27.794
Sub-Saharan Africa: Upper-middle income,2018,33.893,28.481
Sub-Saharan Africa: Upper-middle income,2019,33.894,29.836
Sub-Saharan Africa: Upper-middle income,2020,33.792,30.498
Sub-Saharan Africa: Upper-middle income,2021,34.452,30.482
Sub-Saharan Africa: Upper-middle income,2022,36.112,32.659
Sub-Saharan Africa: Upper-middle income,2023,35.153,31.599
Sub-Saharan Africa: Upper-middle income,2024,35.134,31.546
Sub-Saharan Africa: Upper-middle income,2025,35.128,31.502
Sub-Saharan Africa: Upper-middle income,2026,35.123,31.459
Sudan,2008,54.224,23.155
Sudan,2011,46.7,20.264
Sudan,2022,62.055,29.563
Suriname,2016,21.849,14.727
Sweden,2000,19.07,19.086
Sweden,2001,10.675,10.17
Sweden,2002,10.38,10.057
Sweden,2003,10.331,9.393
Sweden,2004,10.152,10.388
Sweden,2005,14.002,15.062
Sweden,2006,9.064,9.634
Sweden,2007,7.484,7.593
Sweden,2008,8.232,7.528
Sweden,2009,9.48,9.791
Sweden,2010,7.668,7.898
Sweden,2011,7.574,7.71
Sweden,2012,7.833,7.958
Sweden,2013,7.195,7.822
Sweden,2014,6.874,7.612
Sweden,2015,6.599,7.006
Sweden,2016,6.178,6.973
Sweden,2017,6.273,6.274
Sweden,2018,5.987,6.346
Sweden,2019,5.41,5.633
Sweden,2020,6.414,6.61
Sweden,2021,4.661,5.426
Sweden,2022,4.819,5.065
Sweden,2023,5.16,5.082
Switzerland,2000,6.732,4.831
Switzerland,2001,5.848,6.623
Switzerland,2002,6.25,7.143
Switzerland,2003,9.142,8.132
Switzerland,2004,7.928,8.021
Switzerland,2005,8.612,8.721
Switzerland,2006,8.672,8.464
Switzerland,2007,7.854,7.859
Switzerland,2008,7.918,8.132
Switzerland,2009,8.128,8.731
Switzerland,2010,8.765,8.15
Switzerland,2011,7.388,8.405
Switzerland,2012,7.967,9.6
Switzerland,2013,8.883,10.26
Switzerland,2014,8.128,10.05
Switzerland,2015,8.733,9.944
Switzerland,2016,8.03,9.287
Switzerland,2017,6.911,9.302
Switzerland,2018,6.962,8.845
Switzerland,2019,5.873,9.454
Switzerland,2020,7.141,10.031
Switzerland,2021,8.831,10.287
Switzerland,2022,9.005,9.607
Switzerland,2023,6.377,6.831
Tajikistan,2003,40.055,23.091
Tajikistan,2007,49.996,24.855
Tajikistan,2009,52.374,30.419
Tajikistan,2016,57.628,26.314
"Tanzania, United Republic of",2001,13.839,10.39
"Tanzania, United Republic of",2005,11.07,6.68
"Tanzania, United Republic of",2006,11.066,6.675
"Tanzania, United Republic of",2008,7.739,6.722
"Tanzania, United Republic of",2010,15.671,8.737
"Tanzania, United Republic of",2012,26.182,13.655
"Tanzania, United Republic of",2014,19.038,10.622
"Tanzania, United Republic of",2020,15.788,7.254
Thailand,2000,13.064,7.643
Thailand,2007,13.048,7.236
Thailand,2009,19.99,7.69
Thailand,2010,17.69,7.57
Thailand,2011,17.81,7.52
Thailand,2012,18.78,7.18
Thailand,2013,20.055,8.942
Thailand,2014,17.889,8.834
Thailand,2015,18.008,9.253
Thailand,2016,19.398,10.621
Thailand,2017,19.685,11.573
Thailand,2018,18.915,10.743
Thailand,2019,18.607,11.245
Thailand,2020,18.528,11.83
Thailand,2021,18.237,11.36
Thailand,2022,16.374,10.336
Thailand,2023,15.546,9.396
Timor-Leste,2007,34.166,18.389
Timor-Leste,2010,22.614,15.673
Timor-Leste,2013,19.516,14.01
Timor-Leste,2015,24.482,17.545
Timor-Leste,2016,25.695,16.233
Timor-Leste,2021,32.565,29.828
Timor-Leste,2022,29.192,29.053
Togo,2006,13.343,6.322
Togo,2011,15.268,7.173
Togo,2015,20.874,15.053
Togo,2017,31.534,18.28
Togo,2019,14.862,5.681
Togo,2022,15.486,10.347
Tokelau,2016,15.359,
Tokelau,2022,82.353,73.387
Tonga,2016,31.468,17.617
Tonga,2018,30.385,25.363
Tonga,2021,23.276,13.816
Tonga,2023,27.826,23.255
Trinidad and Tobago,2013,58.62,45.87
Trinidad and Tobago,2019,18.19,11.303
Trinidad and Tobago,2020,21.496,12.975
Trinidad and Tobago,2021,17.455,13.54
Trinidad and Tobago,2022,18.073,15.696
Trinidad and Tobago,2023,16.912,11.768
Tunisia,2010,31.254,19.418
Tunisia,2014,34.529,28.529
Tunisia,2019,26.582,26.986
Tunisia,2022,22.086,25.378
Tunisia,2023,20.791,24.43
Tuvalu,2016,45.779,24.368
Tuvalu,2017,44.846,46.177
Tuvalu,2022,35.537,33.298
Türkiye,2000,56.785,21.765
Türkiye,2001,56.566,23.588
Türkiye,2002,55.754,25.844
Türkiye,2003,55.784,26.333
Türkiye,2004,57.614,26.655
Türkiye,2005,57.522,26.778
Türkiye,2006,53.568,22.742
Türkiye,2007,53.953,23.738
Türkiye,2008,50.962,22.395
Türkiye,2009,47.271,22.03
Türkiye,2010,44.427,19.587
Türkiye,2011,41.477,17.112
Türkiye,2012,39.667,17.547
Türkiye,2013,35.867,15.042
Türkiye,2014,34.98,14.624
Türkiye,2015,33.682,14.11
Türkiye,2016,33.5,14.498
Türkiye,2017,34.02,14.606
Türkiye,2018,33.472,15.615
Türkiye,2019,33.991,18.26
Türkiye,2020,35.72,21.207
Türkiye,2021,32.405,17.486
Türkiye,2022,32.249,16.347
Türkiye,2023,29.672,15.572
Uganda,2009,9.64,3.81
Uganda,2010,26.109,15.841
Uganda,2011,14.525,7.926
Uganda,2012,19.026,9.885
Uganda,2013,8.38,3.31
Uganda,2014,13.035,7.495
Uganda,2017,22.142,13.761
Uganda,2019,14.296,7.131
Uganda,2021,17.788,9.405
Ukraine,2014,23.93,16.24
Ukraine,2015,20.47,14.93
Ukraine,2016,21.32,15.36
Ukraine,2017,19.65,13.46
United Arab Emirates,2021,17.681,6.403
United Arab Emirates,2022,17.622,5.579
United Arab Emirates,2023,14.891,5.95
United Kingdom of Great Britain and Northern Ireland,2000,13.048,8.329
United Kingdom of Great Britain and Northern Ireland,2001,12.932,8.444
United Kingdom of Great Britain and Northern Ireland,2002,12.915,9.187
United Kingdom of Great Britain and Northern Ireland,2003,13.572,8.637
United Kingdom of Great Britain and Northern Ireland,2004,13.059,8.073
United Kingdom of Great Britain and Northern Ireland,2005,15.611,12.2
United Kingdom of Great Britain and Northern Ireland,2006,15.883,12.729
United Kingdom of Great Britain and Northern Ireland,2007,15.934,12.653
United Kingdom of Great Britain and Northern Ireland,2008,16.223,12.878
United Kingdom of Great Britain and Northern Ireland,2009,17.019,14.772
United Kingdom of Great Britain and Northern Ireland,2010,17.346,15.04
United Kingdom of Great Britain and Northern Ireland,2011,17.38,15.761
United Kingdom of Great Britain and Northern Ireland,2012,16.916,15.485
United Kingdom of Great Britain and Northern Ireland,2013,15.966,14.844
United Kingdom of Great Britain and Northern Ireland,2014,15.119,12.897
United Kingdom of Great Britain and Northern Ireland,2015,14.105,11.722
United Kingdom of Great Britain and Northern Ireland,2016,13.15,12.252
United Kingdom of Great Britain and Northern Ireland,2017,12.267,12.255
United Kingdom of Great Britain and Northern Ireland,2018,13.037,11.659
United Kingdom of Great Britain and Northern Ireland,2019,12.155,12.508
United Kingdom of Great Britain and Northern Ireland,2020,11.916,13.264
United Kingdom of Great Britain and Northern Ireland,2021,10.49,12.287
United Kingdom of Great Britain and Northern Ireland,2022,11.07,12.521
United Kingdom of Great Britain and Northern Ireland,2023,12.122,13.459
United States of America,2000,15.094,9.712
United States of America,2001,15.31,10.581
United States of America,2002,15.652,11.242
United States of America,2003,15.462,11.779
United States of America,2004,15.331,10.982
United States of America,2005,15.254,11.076
United States of America,2006,14.812,10.146
United States of America,2007,14.335,10.291
United States of America,2008,14.44,11.646
United States of America,2009,15.598,14.479
United States of America,2010,15.574,14.894
United States of America,2011,15.345,13.515
United States of America,2012,14.823,13.008
United States of America,2013,15.216,13.562
United States of America,2014,14.48,12.314
United States of America,2015,13.335,11.561
United States of America,2016,12.812,11.233
United States of America,2017,11.761,10.195
United States of America,2018,11.543,10.309
United States of America,2019,10.934,9.89
United States of America,2020,14.194,13.593
United States of America,2021,12.621,11.791
United States of America,2022,11.723,10.768
United States of America,2023,11.391,10.995
United States of America,2024,11.994,11.206
Uruguay,2000,28.142,17.916
Uruguay,2001,26.041,16.122
Uruguay,2002,26.969,17.94
Uruguay,2003,25.78,18.274
Uruguay,2004,24.097,15.284
Uruguay,2005,23.544,15.034
Uruguay,2006,25.313,15.806
Uruguay,2007,24.657,14.462
Uruguay,2008,23.236,14.264
Uruguay,2009,22.602,13.17
Uruguay,2010,22.143,14.236
Uruguay,2011,21.398,13.159
Uruguay,2012,21.909,13.676
Uruguay,2013,21.989,14.196
Uruguay,2014,22.15,14.269
Uruguay,2015,22.303,15.39
Uruguay,2016,22.16,15.409
Uruguay,2017,21.179,14.728
Uruguay,2018,20.782,15.387
Uruguay,2019,20.172,15.369
Uruguay,2021,16.478,13.534
Uruguay,2022,15.106,13.476
Uruguay,2023,15.896,13.88
Vanuatu,2006,26.182,22.133
Vanuatu,2009,32.414,20.101
Vanuatu,2010,36.107,27.241
Vanuatu,2019,38.696,30.128
Vanuatu,2020,50.188,44.926
Venezuela (Bolivarian Republic of),2005,33.453,17.81
Venezuela (Bolivarian Republic of),2006,32.87,16.277
Venezuela (Bolivarian Republic of),2007,31.471,15.549
Venezuela (Bolivarian Republic of),2008,31.672,15.55
Venezuela (Bolivarian Republic of),2009,27.774,14.132
Venezuela (Bolivarian Republic of),2010,25.01,12.774
Venezuela (Bolivarian Republic of),2011,25.581,12.436
Venezuela (Bolivarian Republic of),2012,26.959,12.54
Venezuela (Bolivarian Republic of),2016,27.276,13.553
Venezuela (Bolivarian Republic of),2017,30.969,15.108
Venezuela (Bolivarian Republic of),2020,30.1,44.04
Viet Nam,2007,12.426,8.992
Viet Nam,2009,12.882,7.711
Viet Nam,2010,10.694,5.856
Viet Nam,2011,10.782,5.925
Viet Nam,2012,11.97,7.882
Viet Nam,2013,12.762,8.591
Viet Nam,2014,12.73,8.507
Viet Nam,2015,13.316,8.784
Viet Nam,2016,12.966,8.975
Viet Nam,2017,13.101,9.233
Viet Nam,2018,12.302,7.901
Viet Nam,2019,15.085,11.521
Viet Nam,2020,16.022,12.463
Viet Nam,2021,16.292,13.66
Viet Nam,2022,12.384,9.832
Viet Nam,2023,11.759,9.947
Wallis and Futuna,2018,36.316,28.662
Wallis and Futuna,2019,19.317,20.919
Western Africa,2005,25.264,13.582
Western Africa,2006,25.292,13.607
Western Africa,2007,25.15,13.56
Western Africa,2008,24.994,13.504
Western Africa,2009,24.87,13.5
Western Africa,2010,24.715,13.438
Western Africa,2011,25.021,13.433
Western Africa,2012,25.602,13.53
Western Africa,2013,26.177,13.47
Western Africa,2014,26.928,14.048
Western Africa,2015,27.555,14.741
